,IMG No.,Prediction,Actual Value,Right,Wrong,%,M1Right,M1Wrong,M1%,M2Right,M2Wrong,M2%,M3Right,M3Wrong,M3%,M1-3Right,M1-3Wrong,M1-3%,M4-7Right,M4-7Wrong,M4-7%
1024,5616,7,5,,,,,,,,,,,,,,,,,,
1025,5617,0,5,,,,,,,,,,,,,,,,,,
1026,5618,7,5,,,,,,,,,,,,,,,,,,
1027,5619,7,5,,,,,,,,,,,,,,,,,,
1028,5620,6,5,,,,,,,,,,,,,,,,,,
1029,5621,7,5,,,,,,,,,,,,,,,,,,
1030,5622,1,5,,,,,,,,,,,,,,,,,,
1031,5623,6,5,,,,,,,,,,,,,,,,,,
1032,5624,0,5,,,,,,,,,,,,,,,,,,
1033,5625,0,5,,,,,,,,,,,,,,,,,,
1034,5626,6,5,,,,,,,,,,,,,,,,,,
1035,5627,3,5,,,,,,,,,,,,,,,,,,
1036,5628,4,5,,,,,,,,,,,,,,,,,,
1037,5629,7,5,,,,,,,,,,,,,,,,,,
1038,5630,7,5,,,,,,,,,,,,,,,,,,
1039,5631,0,5,,,,,,,,,,,,,,,,,,
1040,5632,8,5,,,,,,,,,,,,,,,,,,
1041,5633,8,5,,,,,,,,,,,,,,,,,,
1042,5635,7,5,,,,,,,,,,,,,,,,,,
1043,5636,0,5,,,,,,,,,,,,,,,,,,
1044,5637,7,5,,,,,,,,,,,,,,,,,,
1045,5638,0,5,,,,,,,,,,,,,,,,,,
1046,5639,1,5,,,,,,,,,,,,,,,,,,
1047,5640,2,5,,,,,,,,,,,,,,,,,,
1048,5641,0,5,,,,,,,,,,,,,,,,,,
1049,5642,3,5,,,,,,,,,,,,,,,,,,
1050,5643,0,5,,,,,,,,,,,,,,,,,,
1051,5644,0,5,,,,,,,,,,,,,,,,,,
1052,5645,1,5,,,,,,,,,,,,,,,,,,
1053,5646,8,5,,,,,,,,,,,,,,,,,,
1054,5647,1,5,,,,,,,,,,,,,,,,,,
1055,5648,6,5,,,,,,,,,,,,,,,,,,
1056,5649,0,5,,,,,,,,,,,,,,,,,,
1057,5650,0,5,,,,,,,,,,,,,,,,,,
1058,5651,0,5,,,,,,,,,,,,,,,,,,
1059,5652,0,5,,,,,,,,,,,,,,,,,,
1060,5653,6,5,,,,,,,,,,,,,,,,,,
1061,5654,7,5,,,,,,,,,,,,,,,,,,
1062,5655,2,5,,,,,,,,,,,,,,,,,,
1063,5656,8,5,,,,,,,,,,,,,,,,,,
1064,5658,7,5,,,,,,,,,,,,,,,,,,
1065,5659,7,5,,,,,,,,,,,,,,,,,,
1066,5660,2,5,,,,,,,,,,,,,,,,,,
1067,5661,4,5,,,,,,,,,,,,,,,,,,
1068,5662,0,5,,,,,,,,,,,,,,,,,,
1069,5663,6,5,,,,,,,,,,,,,,,,,,
1070,5664,0,5,,,,,,,,,,,,,,,,,,
1071,5665,2,5,,,,,,,,,,,,,,,,,,
1072,5666,4,5,,,,,,,,,,,,,,,,,,
1073,5667,6,5,,,,,,,,,,,,,,,,,,
1074,5668,7,5,,,,,,,,,,,,,,,,,,
1075,5669,0,5,,,,,,,,,,,,,,,,,,
1076,5670,0,5,,,,,,,,,,,,,,,,,,
1077,5671,7,5,,,,,,,,,,,,,,,,,,
1078,5672,0,5,,,,,,,,,,,,,,,,,,
1079,5673,6,5,,,,,,,,,,,,,,,,,,
1080,5674,0,5,,,,,,,,,,,,,,,,,,
1081,5675,7,5,,,,,,,,,,,,,,,,,,
1082,5676,2,5,,,,,,,,,,,,,,,,,,
1083,5677,8,5,,,,,,,,,,,,,,,,,,
1084,5678,0,5,,,,,,,,,,,,,,,,,,
1085,5679,6,5,,,,,,,,,,,,,,,,,,
1086,5680,7,5,,,,,,,,,,,,,,,,,,
1087,5681,8,5,,,,,,,,,,,,,,,,,,
1088,5682,3,5,,,,,,,,,,,,,,,,,,
1089,5683,1,5,,,,,,,,,,,,,,,,,,
1090,5684,4,5,,,,,,,,,,,,,,,,,,
1091,5685,0,5,,,,,,,,,,,,,,,,,,
1092,5686,0,5,,,,,,,,,,,,,,,,,,
1093,5687,8,5,,,,,,,,,,,,,,,,,,
1094,5688,3,5,,,,,,,,,,,,,,,,,,
1095,5689,7,5,,,,,,,,,,,,,,,,,,
1096,5690,1,5,,,,,,,,,,,,,,,,,,
1097,5691,7,5,,,,,,,,,,,,,,,,,,
1098,5692,7,5,,,,,,,,,,,,,,,,,,
1099,5693,0,5,,,,,,,,,,,,,,,,,,
1100,5694,7,5,,,,,,,,,,,,,,,,,,
1101,5695,7,5,,,,,,,,,,,,,,,,,,
1102,5696,4,5,,,,,,,,,,,,,,,,,,
1103,5697,7,5,,,,,,,,,,,,,,,,,,
1104,5698,7,5,,,,,,,,,,,,,,,,,,
1105,5699,8,5,,,,,,,,,,,,,,,,,,
1106,5802,8,6,,,,,,,,,,,,,,,,,,
1107,5803,8,6,,,,,,,,,,,,,,,,,,
1108,5804,0,6,,,,,,,,,,,,,,,,,,
1109,5805,7,6,,,,,,,,,,,,,,,,,,
1110,5806,7,6,,,,,,,,,,,,,,,,,,
1111,5807,8,6,,,,,,,,,,,,,,,,,,
1112,5808,5,6,,,,,,,,,,,,,,,,,,
1113,5809,2,6,,,,,,,,,,,,,,,,,,
1114,5810,5,6,,,,,,,,,,,,,,,,,,
1115,5811,8,6,,,,,,,,,,,,,,,,,,
1116,5812,7,6,,,,,,,,,,,,,,,,,,
1117,5813,7,6,,,,,,,,,,,,,,,,,,
1118,5814,7,6,,,,,,,,,,,,,,,,,,
1119,5815,0,6,,,,,,,,,,,,,,,,,,
1120,5816,4,6,,,,,,,,,,,,,,,,,,
1121,5817,8,6,,,,,,,,,,,,,,,,,,
1122,5818,7,6,,,,,,,,,,,,,,,,,,
1123,5820,8,6,,,,,,,,,,,,,,,,,,
1124,5821,7,6,,,,,,,,,,,,,,,,,,
1125,5822,8,6,,,,,,,,,,,,,,,,,,
1126,5824,7,6,,,,,,,,,,,,,,,,,,
1127,5825,7,6,,,,,,,,,,,,,,,,,,
1128,5826,1,6,,,,,,,,,,,,,,,,,,
1129,5827,0,6,,,,,,,,,,,,,,,,,,
1130,5828,7,6,,,,,,,,,,,,,,,,,,
1131,5829,3,6,,,,,,,,,,,,,,,,,,
1132,5830,8,6,,,,,,,,,,,,,,,,,,
1133,5831,0,6,,,,,,,,,,,,,,,,,,
1134,5832,0,6,,,,,,,,,,,,,,,,,,
1135,5833,2,6,,,,,,,,,,,,,,,,,,
1136,5834,4,6,,,,,,,,,,,,,,,,,,
1137,5835,7,6,,,,,,,,,,,,,,,,,,
1138,5836,7,6,,,,,,,,,,,,,,,,,,
1139,5837,7,6,,,,,,,,,,,,,,,,,,
1140,5838,8,6,,,,,,,,,,,,,,,,,,
1141,5839,4,6,,,,,,,,,,,,,,,,,,
1142,5840,0,6,,,,,,,,,,,,,,,,,,
1143,5842,8,6,,,,,,,,,,,,,,,,,,
1144,5843,7,6,,,,,,,,,,,,,,,,,,
1145,5844,1,6,,,,,,,,,,,,,,,,,,
1146,5845,8,6,,,,,,,,,,,,,,,,,,
1147,5846,8,6,,,,,,,,,,,,,,,,,,
1148,5847,0,6,,,,,,,,,,,,,,,,,,
1149,5848,3,6,,,,,,,,,,,,,,,,,,
1150,5849,1,6,,,,,,,,,,,,,,,,,,
1151,5850,7,6,,,,,,,,,,,,,,,,,,
1152,5851,2,6,,,,,,,,,,,,,,,,,,
1153,5852,7,6,,,,,,,,,,,,,,,,,,
1154,5853,2,6,,,,,,,,,,,,,,,,,,
1155,5854,2,6,,,,,,,,,,,,,,,,,,
1156,5855,3,6,,,,,,,,,,,,,,,,,,
1157,5857,0,6,,,,,,,,,,,,,,,,,,
1158,5859,0,6,,,,,,,,,,,,,,,,,,
1159,5861,0,6,,,,,,,,,,,,,,,,,,
1160,5862,0,6,,,,,,,,,,,,,,,,,,
1161,5863,4,6,,,,,,,,,,,,,,,,,,
1162,5864,8,6,,,,,,,,,,,,,,,,,,
1163,5865,4,6,,,,,,,,,,,,,,,,,,
1164,5866,8,6,,,,,,,,,,,,,,,,,,
1165,5867,2,6,,,,,,,,,,,,,,,,,,
1166,5868,7,6,,,,,,,,,,,,,,,,,,
1167,5869,4,6,,,,,,,,,,,,,,,,,,
1168,5870,0,6,,,,,,,,,,,,,,,,,,
1169,5871,8,6,,,,,,,,,,,,,,,,,,
1170,5872,1,6,,,,,,,,,,,,,,,,,,
1171,5873,4,6,,,,,,,,,,,,,,,,,,
1172,5874,8,6,,,,,,,,,,,,,,,,,,
1173,5875,1,6,,,,,,,,,,,,,,,,,,
1174,5876,1,6,,,,,,,,,,,,,,,,,,
1175,5878,0,6,,,,,,,,,,,,,,,,,,
1176,5879,1,6,,,,,,,,,,,,,,,,,,
1177,5880,0,6,,,,,,,,,,,,,,,,,,
1178,5881,8,6,,,,,,,,,,,,,,,,,,
1179,5882,0,6,,,,,,,,,,,,,,,,,,
1180,5883,3,6,,,,,,,,,,,,,,,,,,
1181,5884,7,6,,,,,,,,,,,,,,,,,,
1182,5885,1,6,,,,,,,,,,,,,,,,,,
1183,5886,5,6,,,,,,,,,,,,,,,,,,
1184,5888,4,6,,,,,,,,,,,,,,,,,,
1185,5889,7,6,,,,,,,,,,,,,,,,,,
1186,5890,8,6,,,,,,,,,,,,,,,,,,
1187,5891,8,6,,,,,,,,,,,,,,,,,,
1188,5892,7,6,,,,,,,,,,,,,,,,,,
1189,5893,0,6,,,,,,,,,,,,,,,,,,
1190,5895,0,6,,,,,,,,,,,,,,,,,,
1191,5896,7,6,,,,,,,,,,,,,,,,,,
1192,5897,8,6,,,,,,,,,,,,,,,,,,
1193,5898,0,6,,,,,,,,,,,,,,,,,,
1194,5899,5,6,,,,,,,,,,,,,,,,,,
1195,6000,7,6,,,,,,,,,,,,,,,,,,
1196,6001,0,6,,,,,,,,,,,,,,,,,,
1197,6002,0,6,,,,,,,,,,,,,,,,,,
1198,6003,7,6,,,,,,,,,,,,,,,,,,
1199,6004,8,6,,,,,,,,,,,,,,,,,,
1200,6005,0,6,,,,,,,,,,,,,,,,,,
1201,6006,0,6,,,,,,,,,,,,,,,,,,
1202,6007,2,6,,,,,,,,,,,,,,,,,,
1203,6008,0,6,,,,,,,,,,,,,,,,,,
1204,6009,0,6,,,,,,,,,,,,,,,,,,
1205,6010,4,6,,,,,,,,,,,,,,,,,,
1206,6011,8,6,,,,,,,,,,,,,,,,,,
1207,6012,0,6,,,,,,,,,,,,,,,,,,
1208,6013,7,6,,,,,,,,,,,,,,,,,,
1209,6014,7,6,,,,,,,,,,,,,,,,,,
1210,6015,7,6,,,,,,,,,,,,,,,,,,
1211,6016,7,6,,,,,,,,,,,,,,,,,,
1212,6017,1,6,,,,,,,,,,,,,,,,,,
1213,6018,4,6,,,,,,,,,,,,,,,,,,
1214,6019,7,6,,,,,,,,,,,,,,,,,,
1215,6020,8,6,,,,,,,,,,,,,,,,,,
1216,6021,8,6,,,,,,,,,,,,,,,,,,
1217,6022,7,6,,,,,,,,,,,,,,,,,,
1218,6023,8,6,,,,,,,,,,,,,,,,,,
1219,6024,8,6,,,,,,,,,,,,,,,,,,
1220,6025,4,6,,,,,,,,,,,,,,,,,,
1221,6026,0,6,,,,,,,,,,,,,,,,,,
1222,6027,0,6,,,,,,,,,,,,,,,,,,
1223,6028,1,6,,,,,,,,,,,,,,,,,,
1224,6029,0,6,,,,,,,,,,,,,,,,,,
1225,6030,8,6,,,,,,,,,,,,,,,,,,
1226,6031,0,6,,,,,,,,,,,,,,,,,,
1227,6032,2,6,,,,,,,,,,,,,,,,,,
1228,6033,4,6,,,,,,,,,,,,,,,,,,
1229,6034,7,6,,,,,,,,,,,,,,,,,,
1230,6035,3,6,,,,,,,,,,,,,,,,,,
1231,6036,7,6,,,,,,,,,,,,,,,,,,
1232,6037,7,6,,,,,,,,,,,,,,,,,,
1233,6038,5,6,,,,,,,,,,,,,,,,,,
1234,6039,0,6,,,,,,,,,,,,,,,,,,
1235,6040,4,6,,,,,,,,,,,,,,,,,,
1236,6041,3,6,,,,,,,,,,,,,,,,,,
1237,6042,1,6,,,,,,,,,,,,,,,,,,
1238,6043,4,6,,,,,,,,,,,,,,,,,,
1239,6045,4,6,,,,,,,,,,,,,,,,,,
1240,6046,4,6,,,,,,,,,,,,,,,,,,
1241,6047,1,6,,,,,,,,,,,,,,,,,,
1242,6048,1,6,,,,,,,,,,,,,,,,,,
1243,6050,8,6,,,,,,,,,,,,,,,,,,
1244,6051,7,6,,,,,,,,,,,,,,,,,,
1245,6052,2,6,,,,,,,,,,,,,,,,,,
1246,6053,3,6,,,,,,,,,,,,,,,,,,
1247,6054,3,6,,,,,,,,,,,,,,,,,,
1248,6055,4,6,,,,,,,,,,,,,,,,,,
1249,6056,0,6,,,,,,,,,,,,,,,,,,
1250,6057,2,6,,,,,,,,,,,,,,,,,,
1251,6058,3,6,,,,,,,,,,,,,,,,,,
1252,6059,4,6,,,,,,,,,,,,,,,,,,
1253,6060,0,6,,,,,,,,,,,,,,,,,,
1254,6061,8,6,,,,,,,,,,,,,,,,,,
1255,6063,7,6,,,,,,,,,,,,,,,,,,
1256,6064,0,6,,,,,,,,,,,,,,,,,,
1257,6065,1,7,,,,,,,,,,,,,,,,,,
1258,6066,1,7,,,,,,,,,,,,,,,,,,
1259,6067,8,7,,,,,,,,,,,,,,,,,,
1260,6068,4,7,,,,,,,,,,,,,,,,,,
1261,6069,6,7,,,,,,,,,,,,,,,,,,
1262,6070,8,7,,,,,,,,,,,,,,,,,,
1263,6071,8,7,,,,,,,,,,,,,,,,,,
1264,6073,8,7,,,,,,,,,,,,,,,,,,
1265,6074,6,7,,,,,,,,,,,,,,,,,,
1266,6075,4,7,,,,,,,,,,,,,,,,,,
1267,6077,4,7,,,,,,,,,,,,,,,,,,
1268,6078,8,7,,,,,,,,,,,,,,,,,,
1269,6079,8,7,,,,,,,,,,,,,,,,,,
1270,6080,8,7,,,,,,,,,,,,,,,,,,
1271,6081,0,7,,,,,,,,,,,,,,,,,,
1272,6082,6,7,,,,,,,,,,,,,,,,,,
1273,6083,6,7,,,,,,,,,,,,,,,,,,
1274,6084,8,7,,,,,,,,,,,,,,,,,,
1275,6085,0,7,,,,,,,,,,,,,,,,,,
1276,6086,4,7,,,,,,,,,,,,,,,,,,
1277,6087,0,7,,,,,,,,,,,,,,,,,,
1278,6088,8,7,,,,,,,,,,,,,,,,,,
1279,6089,8,7,,,,,,,,,,,,,,,,,,
1280,6090,8,7,,,,,,,,,,,,,,,,,,
1281,6091,8,7,,,,,,,,,,,,,,,,,,
1282,6092,8,7,,,,,,,,,,,,,,,,,,
1283,6093,8,7,,,,,,,,,,,,,,,,,,
1284,6094,8,7,,,,,,,,,,,,,,,,,,
1285,6095,8,7,,,,,,,,,,,,,,,,,,
1286,6096,0,7,,,,,,,,,,,,,,,,,,
1287,6097,8,7,,,,,,,,,,,,,,,,,,
1288,6098,8,7,,,,,,,,,,,,,,,,,,
1289,6099,8,7,,,,,,,,,,,,,,,,,,
1290,6200,5,7,,,,,,,,,,,,,,,,,,
1291,6201,0,7,,,,,,,,,,,,,,,,,,
1292,6203,8,7,,,,,,,,,,,,,,,,,,
1293,6204,8,7,,,,,,,,,,,,,,,,,,
1294,6206,4,7,,,,,,,,,,,,,,,,,,
1295,6207,8,7,,,,,,,,,,,,,,,,,,
1296,6208,8,7,,,,,,,,,,,,,,,,,,
1297,6209,5,7,,,,,,,,,,,,,,,,,,
1298,6210,1,7,,,,,,,,,,,,,,,,,,
1299,6211,1,7,,,,,,,,,,,,,,,,,,
1300,6212,6,7,,,,,,,,,,,,,,,,,,
1301,6213,1,7,,,,,,,,,,,,,,,,,,
1302,6214,8,7,,,,,,,,,,,,,,,,,,
1303,6215,8,7,,,,,,,,,,,,,,,,,,
1304,6216,4,7,,,,,,,,,,,,,,,,,,
1305,6217,1,7,,,,,,,,,,,,,,,,,,
1306,6218,3,7,,,,,,,,,,,,,,,,,,
1307,6220,8,7,,,,,,,,,,,,,,,,,,
1308,6221,2,7,,,,,,,,,,,,,,,,,,
1309,6222,5,7,,,,,,,,,,,,,,,,,,
1310,6223,6,7,,,,,,,,,,,,,,,,,,
1311,6224,1,7,,,,,,,,,,,,,,,,,,
1312,6227,4,7,,,,,,,,,,,,,,,,,,
1313,6228,0,7,,,,,,,,,,,,,,,,,,
1314,6229,6,7,,,,,,,,,,,,,,,,,,
1315,6230,8,7,,,,,,,,,,,,,,,,,,
1316,6231,8,7,,,,,,,,,,,,,,,,,,
1317,6232,1,7,,,,,,,,,,,,,,,,,,
1318,6233,3,7,,,,,,,,,,,,,,,,,,
1319,6234,8,7,,,,,,,,,,,,,,,,,,
1320,6235,0,7,,,,,,,,,,,,,,,,,,
1321,6236,4,7,,,,,,,,,,,,,,,,,,
1322,6237,6,7,,,,,,,,,,,,,,,,,,
1323,6238,8,7,,,,,,,,,,,,,,,,,,
1324,6239,0,7,,,,,,,,,,,,,,,,,,
1325,6240,8,7,,,,,,,,,,,,,,,,,,
1326,6242,6,7,,,,,,,,,,,,,,,,,,
1327,6243,6,7,,,,,,,,,,,,,,,,,,
1328,6244,8,7,,,,,,,,,,,,,,,,,,
1329,6245,8,7,,,,,,,,,,,,,,,,,,
1330,6246,6,7,,,,,,,,,,,,,,,,,,
1331,6247,8,7,,,,,,,,,,,,,,,,,,
1332,6248,8,7,,,,,,,,,,,,,,,,,,
1333,6249,0,7,,,,,,,,,,,,,,,,,,
1334,6250,0,7,,,,,,,,,,,,,,,,,,
1335,6252,0,7,,,,,,,,,,,,,,,,,,
1336,6254,0,7,,,,,,,,,,,,,,,,,,
1337,6256,0,7,,,,,,,,,,,,,,,,,,
1338,6257,4,7,,,,,,,,,,,,,,,,,,
1339,6258,8,7,,,,,,,,,,,,,,,,,,
1340,6259,0,7,,,,,,,,,,,,,,,,,,
1341,6261,6,7,,,,,,,,,,,,,,,,,,
1342,6262,0,7,,,,,,,,,,,,,,,,,,
1343,6263,0,7,,,,,,,,,,,,,,,,,,
1344,6264,0,7,,,,,,,,,,,,,,,,,,
1345,6265,6,7,,,,,,,,,,,,,,,,,,
1346,6266,0,7,,,,,,,,,,,,,,,,,,
1347,6267,8,7,,,,,,,,,,,,,,,,,,
1348,6269,4,7,,,,,,,,,,,,,,,,,,
1349,6270,0,7,,,,,,,,,,,,,,,,,,
1350,6271,0,7,,,,,,,,,,,,,,,,,,
1351,6272,0,7,,,,,,,,,,,,,,,,,,
1352,6273,2,7,,,,,,,,,,,,,,,,,,
1353,6274,1,7,,,,,,,,,,,,,,,,,,
1354,6275,0,7,,,,,,,,,,,,,,,,,,
1355,6276,8,7,,,,,,,,,,,,,,,,,,
1356,6277,8,7,,,,,,,,,,,,,,,,,,
1357,6278,8,7,,,,,,,,,,,,,,,,,,
1358,6280,4,7,,,,,,,,,,,,,,,,,,
1359,6281,0,7,,,,,,,,,,,,,,,,,,
1360,6283,6,7,,,,,,,,,,,,,,,,,,
1361,6284,3,7,,,,,,,,,,,,,,,,,,
1362,6285,8,7,,,,,,,,,,,,,,,,,,
1363,6286,0,7,,,,,,,,,,,,,,,,,,
1364,6287,0,7,,,,,,,,,,,,,,,,,,
1365,6288,6,7,,,,,,,,,,,,,,,,,,
1366,6289,0,7,,,,,,,,,,,,,,,,,,
1367,6290,8,7,,,,,,,,,,,,,,,,,,
1368,6291,6,7,,,,,,,,,,,,,,,,,,
1369,6292,4,7,,,,,,,,,,,,,,,,,,
1370,6293,8,7,,,,,,,,,,,,,,,,,,
1371,6294,8,7,,,,,,,,,,,,,,,,,,
1372,6295,0,7,,,,,,,,,,,,,,,,,,
1373,6296,8,7,,,,,,,,,,,,,,,,,,
1374,6297,8,7,,,,,,,,,,,,,,,,,,
1375,6298,0,7,,,,,,,,,,,,,,,,,,
1376,6299,0,7,,,,,,,,,,,,,,,,,,
1377,6400,1,7,,,,,,,,,,,,,,,,,,
1378,6401,6,7,,,,,,,,,,,,,,,,,,
1379,6403,0,7,,,,,,,,,,,,,,,,,,
1380,6404,1,7,,,,,,,,,,,,,,,,,,
1381,6405,1,7,,,,,,,,,,,,,,,,,,
1382,6406,6,7,,,,,,,,,,,,,,,,,,
1383,6407,0,7,,,,,,,,,,,,,,,,,,
1384,6408,8,7,,,,,,,,,,,,,,,,,,
1385,6410,6,7,,,,,,,,,,,,,,,,,,
1386,6411,8,7,,,,,,,,,,,,,,,,,,
1387,6413,8,7,,,,,,,,,,,,,,,,,,
1388,6416,5,7,,,,,,,,,,,,,,,,,,
1389,6418,8,7,,,,,,,,,,,,,,,,,,
1390,6420,2,7,,,,,,,,,,,,,,,,,,
1391,6421,8,7,,,,,,,,,,,,,,,,,,
1392,6422,0,7,,,,,,,,,,,,,,,,,,
1393,6423,1,7,,,,,,,,,,,,,,,,,,
1394,6424,0,7,,,,,,,,,,,,,,,,,,
1395,6425,6,7,,,,,,,,,,,,,,,,,,
1396,6426,0,7,,,,,,,,,,,,,,,,,,
1397,6428,3,7,,,,,,,,,,,,,,,,,,
1398,6429,8,7,,,,,,,,,,,,,,,,,,
1399,6430,8,7,,,,,,,,,,,,,,,,,,
1400,6431,8,7,,,,,,,,,,,,,,,,,,
1401,6433,0,7,,,,,,,,,,,,,,,,,,
1402,6434,0,7,,,,,,,,,,,,,,,,,,
1403,6435,8,7,,,,,,,,,,,,,,,,,,
1404,6436,0,7,,,,,,,,,,,,,,,,,,
1405,6437,0,7,,,,,,,,,,,,,,,,,,
1406,6438,1,7,,,,,,,,,,,,,,,,,,
1407,6439,8,7,,,,,,,,,,,,,,,,,,
1408,6440,6,7,,,,,,,,,,,,,,,,,,
1409,6442,6,7,,,,,,,,,,,,,,,,,,
1410,6443,5,7,,,,,,,,,,,,,,,,,,
1411,6444,0,7,,,,,,,,,,,,,,,,,,
1412,6445,8,7,,,,,,,,,,,,,,,,,,
1413,6446,0,7,,,,,,,,,,,,,,,,,,
1414,6447,8,7,,,,,,,,,,,,,,,,,,
1415,6448,6,7,,,,,,,,,,,,,,,,,,
1416,6449,8,7,,,,,,,,,,,,,,,,,,
1417,6450,8,7,,,,,,,,,,,,,,,,,,
1418,6451,0,7,,,,,,,,,,,,,,,,,,
1419,6452,0,7,,,,,,,,,,,,,,,,,,
1420,6453,4,7,,,,,,,,,,,,,,,,,,
1421,6455,8,7,,,,,,,,,,,,,,,,,,
1422,6457,4,7,,,,,,,,,,,,,,,,,,
1423,6459,8,7,,,,,,,,,,,,,,,,,,
1424,6460,0,7,,,,,,,,,,,,,,,,,,
1425,6461,0,7,,,,,,,,,,,,,,,,,,
1426,6462,0,7,,,,,,,,,,,,,,,,,,
1427,6463,4,7,,,,,,,,,,,,,,,,,,
1428,6464,0,7,,,,,,,,,,,,,,,,,,
1429,6465,0,7,,,,,,,,,,,,,,,,,,
1430,6466,4,7,,,,,,,,,,,,,,,,,,
1431,6467,8,7,,,,,,,,,,,,,,,,,,
1432,6468,8,7,,,,,,,,,,,,,,,,,,
1433,6469,8,7,,,,,,,,,,,,,,,,,,
1434,6470,5,7,,,,,,,,,,,,,,,,,,
1435,6471,8,7,,,,,,,,,,,,,,,,,,
1436,6473,2,7,,,,,,,,,,,,,,,,,,
1437,6474,0,7,,,,,,,,,,,,,,,,,,
1438,6475,8,7,,,,,,,,,,,,,,,,,,
1439,6476,0,7,,,,,,,,,,,,,,,,,,
1440,6478,5,7,,,,,,,,,,,,,,,,,,
1441,6479,6,7,,,,,,,,,,,,,,,,,,
1442,6480,2,7,,,,,,,,,,,,,,,,,,
1443,6481,6,7,,,,,,,,,,,,,,,,,,
1444,6482,0,7,,,,,,,,,,,,,,,,,,
1445,6483,0,7,,,,,,,,,,,,,,,,,,
1446,6485,2,7,,,,,,,,,,,,,,,,,,
1447,6486,8,7,,,,,,,,,,,,,,,,,,
1448,6488,5,7,,,,,,,,,,,,,,,,,,
1449,6489,1,7,,,,,,,,,,,,,,,,,,
1450,6491,8,7,,,,,,,,,,,,,,,,,,
1451,6492,4,7,,,,,,,,,,,,,,,,,,
1452,6494,2,7,,,,,,,,,,,,,,,,,,
1453,6495,8,7,,,,,,,,,,,,,,,,,,
1454,6496,6,7,,,,,,,,,,,,,,,,,,
1455,6498,0,7,,,,,,,,,,,,,,,,,,
1456,6499,8,7,,,,,,,,,,,,,,,,,,
1457,6600,8,7,,,,,,,,,,,,,,,,,,
1458,6602,4,7,,,,,,,,,,,,,,,,,,
1459,6603,8,7,,,,,,,,,,,,,,,,,,
1460,6604,2,7,,,,,,,,,,,,,,,,,,
1461,6605,8,7,,,,,,,,,,,,,,,,,,
1462,6606,8,7,,,,,,,,,,,,,,,,,,
1463,6607,8,7,,,,,,,,,,,,,,,,,,
1464,6608,8,7,,,,,,,,,,,,,,,,,,
1465,6609,6,7,,,,,,,,,,,,,,,,,,
1466,6610,8,7,,,,,,,,,,,,,,,,,,
1467,6612,0,7,,,,,,,,,,,,,,,,,,
1468,6613,6,7,,,,,,,,,,,,,,,,,,
1469,6614,8,7,,,,,,,,,,,,,,,,,,
1470,6615,8,7,,,,,,,,,,,,,,,,,,
1471,6616,2,7,,,,,,,,,,,,,,,,,,
1472,6617,3,7,,,,,,,,,,,,,,,,,,
1473,6618,8,7,,,,,,,,,,,,,,,,,,
1474,6619,6,7,,,,,,,,,,,,,,,,,,
1475,6622,6,7,,,,,,,,,,,,,,,,,,
1476,6623,0,7,,,,,,,,,,,,,,,,,,
1477,6624,6,7,,,,,,,,,,,,,,,,,,
1478,6625,8,7,,,,,,,,,,,,,,,,,,
1479,6627,8,7,,,,,,,,,,,,,,,,,,
1480,6628,3,7,,,,,,,,,,,,,,,,,,
1481,6629,4,7,,,,,,,,,,,,,,,,,,
1482,6630,8,7,,,,,,,,,,,,,,,,,,
1483,6631,1,7,,,,,,,,,,,,,,,,,,
1484,6632,0,7,,,,,,,,,,,,,,,,,,
1485,6633,8,7,,,,,,,,,,,,,,,,,,
1486,6634,6,7,,,,,,,,,,,,,,,,,,
1487,6635,0,7,,,,,,,,,,,,,,,,,,
1488,6636,1,7,,,,,,,,,,,,,,,,,,
1489,6637,0,7,,,,,,,,,,,,,,,,,,
1490,6638,8,7,,,,,,,,,,,,,,,,,,
1491,6639,8,7,,,,,,,,,,,,,,,,,,
1492,6640,4,7,,,,,,,,,,,,,,,,,,
1493,6641,0,7,,,,,,,,,,,,,,,,,,
1494,6642,8,7,,,,,,,,,,,,,,,,,,
1495,6643,8,7,,,,,,,,,,,,,,,,,,
1496,6644,3,7,,,,,,,,,,,,,,,,,,
1497,6645,8,7,,,,,,,,,,,,,,,,,,
1498,6646,0,7,,,,,,,,,,,,,,,,,,
1499,6647,8,7,,,,,,,,,,,,,,,,,,
1500,6648,8,7,,,,,,,,,,,,,,,,,,
1501,6649,8,7,,,,,,,,,,,,,,,,,,
1502,6650,8,7,,,,,,,,,,,,,,,,,,
1503,6651,0,7,,,,,,,,,,,,,,,,,,
1504,6653,6,7,,,,,,,,,,,,,,,,,,
1505,6654,0,7,,,,,,,,,,,,,,,,,,
1506,6655,8,7,,,,,,,,,,,,,,,,,,
1507,6656,8,7,,,,,,,,,,,,,,,,,,
1508,6662,0,7,,,,,,,,,,,,,,,,,,
1509,6663,5,7,,,,,,,,,,,,,,,,,,
1510,6664,8,7,,,,,,,,,,,,,,,,,,
1511,6665,5,7,,,,,,,,,,,,,,,,,,
1512,6666,0,7,,,,,,,,,,,,,,,,,,
1513,6668,0,7,,,,,,,,,,,,,,,,,,
1514,6669,6,7,,,,,,,,,,,,,,,,,,
1515,6670,4,7,,,,,,,,,,,,,,,,,,
1516,6672,2,7,,,,,,,,,,,,,,,,,,
1517,6673,4,7,,,,,,,,,,,,,,,,,,
1518,6674,8,7,,,,,,,,,,,,,,,,,,
