,IMG No.,Prediction,Actual Value,Right,Wrong,%,M1Right,M1Wrong,M1%,M2Right,M2Wrong,M2%,M3Right,M3Wrong,M3%,M1-3Right,M1-3Wrong,M1-3%,M4-7Right,M4-7Wrong,M4-7%
1026,5743,1,0,,,,,,,,,,,,,,,,,,
1027,5747,4,0,,,,,,,,,,,,,,,,,,
1028,5748,1,0,,,,,,,,,,,,,,,,,,
1029,5751,1,0,,,,,,,,,,,,,,,,,,
1030,5763,4,0,,,,,,,,,,,,,,,,,,
1031,5765,7,0,,,,,,,,,,,,,,,,,,
1032,5767,2,0,,,,,,,,,,,,,,,,,,
1033,5768,2,0,,,,,,,,,,,,,,,,,,
1034,5771,8,0,,,,,,,,,,,,,,,,,,
1035,5775,1,0,,,,,,,,,,,,,,,,,,
1036,5777,5,0,,,,,,,,,,,,,,,,,,
1037,5783,3,0,,,,,,,,,,,,,,,,,,
1038,5906,6,0,,,,,,,,,,,,,,,,,,
1039,5907,8,0,,,,,,,,,,,,,,,,,,
1040,5909,6,0,,,,,,,,,,,,,,,,,,
1041,5914,6,0,,,,,,,,,,,,,,,,,,
1042,5920,4,0,,,,,,,,,,,,,,,,,,
1043,5921,2,0,,,,,,,,,,,,,,,,,,
1044,5922,8,0,,,,,,,,,,,,,,,,,,
1045,5928,7,0,,,,,,,,,,,,,,,,,,
1046,5938,4,0,,,,,,,,,,,,,,,,,,
1047,5942,7,0,,,,,,,,,,,,,,,,,,
1048,5943,3,0,,,,,,,,,,,,,,,,,,
1049,5945,3,0,,,,,,,,,,,,,,,,,,
1050,5957,5,0,,,,,,,,,,,,,,,,,,
1051,5963,8,0,,,,,,,,,,,,,,,,,,
1052,5968,2,0,,,,,,,,,,,,,,,,,,
1053,5975,5,0,,,,,,,,,,,,,,,,,,
1054,5978,7,0,,,,,,,,,,,,,,,,,,
1055,5979,3,0,,,,,,,,,,,,,,,,,,
1056,5983,5,0,,,,,,,,,,,,,,,,,,
1057,5988,3,0,,,,,,,,,,,,,,,,,,
1058,5989,1,0,,,,,,,,,,,,,,,,,,
1059,5990,2,0,,,,,,,,,,,,,,,,,,
1060,5992,4,0,,,,,,,,,,,,,,,,,,
1061,5996,1,0,,,,,,,,,,,,,,,,,,
1062,5997,4,0,,,,,,,,,,,,,,,,,,
1063,6104,2,0,,,,,,,,,,,,,,,,,,
1064,6107,4,0,,,,,,,,,,,,,,,,,,
1065,6113,1,0,,,,,,,,,,,,,,,,,,
1066,6114,3,0,,,,,,,,,,,,,,,,,,
1067,6131,6,0,,,,,,,,,,,,,,,,,,
1068,6134,1,0,,,,,,,,,,,,,,,,,,
1069,6148,7,0,,,,,,,,,,,,,,,,,,
1070,6158,4,0,,,,,,,,,,,,,,,,,,
1071,6169,1,0,,,,,,,,,,,,,,,,,,
1072,6172,8,0,,,,,,,,,,,,,,,,,,
1073,6176,8,0,,,,,,,,,,,,,,,,,,
1074,6182,2,0,,,,,,,,,,,,,,,,,,
1075,6191,1,0,,,,,,,,,,,,,,,,,,
1076,6192,7,0,,,,,,,,,,,,,,,,,,
1077,6194,7,0,,,,,,,,,,,,,,,,,,
1078,6197,1,0,,,,,,,,,,,,,,,,,,
1079,6300,5,0,,,,,,,,,,,,,,,,,,
1080,6315,1,0,,,,,,,,,,,,,,,,,,
1081,6316,3,0,,,,,,,,,,,,,,,,,,
1082,6340,1,0,,,,,,,,,,,,,,,,,,
1083,6343,3,0,,,,,,,,,,,,,,,,,,
1084,6344,2,0,,,,,,,,,,,,,,,,,,
1085,6347,3,0,,,,,,,,,,,,,,,,,,
1086,6358,6,0,,,,,,,,,,,,,,,,,,
1087,6370,8,0,,,,,,,,,,,,,,,,,,
1088,6373,6,0,,,,,,,,,,,,,,,,,,
1089,6380,6,0,,,,,,,,,,,,,,,,,,
1090,6388,8,0,,,,,,,,,,,,,,,,,,
1091,6392,5,0,,,,,,,,,,,,,,,,,,
1092,6393,1,0,,,,,,,,,,,,,,,,,,
1093,6396,3,0,,,,,,,,,,,,,,,,,,
1094,6509,2,0,,,,,,,,,,,,,,,,,,
1095,6512,4,0,,,,,,,,,,,,,,,,,,
1096,6516,2,0,,,,,,,,,,,,,,,,,,
1097,6526,2,0,,,,,,,,,,,,,,,,,,
1098,6530,3,0,,,,,,,,,,,,,,,,,,
1099,6532,5,0,,,,,,,,,,,,,,,,,,
1100,6547,2,0,,,,,,,,,,,,,,,,,,
1101,6563,6,0,,,,,,,,,,,,,,,,,,
1102,6570,7,0,,,,,,,,,,,,,,,,,,
1103,6586,1,0,,,,,,,,,,,,,,,,,,
1104,6587,2,0,,,,,,,,,,,,,,,,,,
1105,6589,7,0,,,,,,,,,,,,,,,,,,
1106,6590,4,0,,,,,,,,,,,,,,,,,,
1107,6592,8,0,,,,,,,,,,,,,,,,,,
1108,6909,8,0,,,,,,,,,,,,,,,,,,
1109,6921,6,0,,,,,,,,,,,,,,,,,,
1110,7171,6,0,,,,,,,,,,,,,,,,,,
1111,7316,8,0,,,,,,,,,,,,,,,,,,
1112,7349,8,0,,,,,,,,,,,,,,,,,,
1113,7361,6,0,,,,,,,,,,,,,,,,,,
1114,7382,8,0,,,,,,,,,,,,,,,,,,
1115,7383,8,0,,,,,,,,,,,,,,,,,,
1116,7502,1,0,,,,,,,,,,,,,,,,,,
1117,7504,3,0,,,,,,,,,,,,,,,,,,
1118,7514,4,0,,,,,,,,,,,,,,,,,,
1119,7538,5,0,,,,,,,,,,,,,,,,,,
1120,7578,1,0,,,,,,,,,,,,,,,,,,
1121,7724,8,0,,,,,,,,,,,,,,,,,,
1122,7726,7,0,,,,,,,,,,,,,,,,,,
1123,7783,2,0,,,,,,,,,,,,,,,,,,
1124,7929,5,0,,,,,,,,,,,,,,,,,,
1125,7948,4,0,,,,,,,,,,,,,,,,,,
1126,7968,6,0,,,,,,,,,,,,,,,,,,
1127,7978,2,0,,,,,,,,,,,,,,,,,,
1128,7979,2,0,,,,,,,,,,,,,,,,,,
1129,7984,3,0,,,,,,,,,,,,,,,,,,
1130,7987,6,0,,,,,,,,,,,,,,,,,,
1131,8111,8,0,,,,,,,,,,,,,,,,,,
1132,8318,8,0,,,,,,,,,,,,,,,,,,
1133,8385,3,0,,,,,,,,,,,,,,,,,,
1134,8739,2,0,,,,,,,,,,,,,,,,,,
1135,8749,4,0,,,,,,,,,,,,,,,,,,
1136,8960,1,0,,,,,,,,,,,,,,,,,,
1137,9107,6,0,,,,,,,,,,,,,,,,,,
1138,9108,2,0,,,,,,,,,,,,,,,,,,
1139,9514,7,0,,,,,,,,,,,,,,,,,,
1140,9526,7,0,,,,,,,,,,,,,,,,,,
1141,9528,1,0,,,,,,,,,,,,,,,,,,
1142,9559,3,0,,,,,,,,,,,,,,,,,,
1143,9567,2,0,,,,,,,,,,,,,,,,,,
1144,9701,3,0,,,,,,,,,,,,,,,,,,
1145,9729,2,0,,,,,,,,,,,,,,,,,,
1146,9730,6,0,,,,,,,,,,,,,,,,,,
1147,9733,6,0,,,,,,,,,,,,,,,,,,
1148,9734,6,0,,,,,,,,,,,,,,,,,,
1149,9737,8,0,,,,,,,,,,,,,,,,,,
1150,9777,4,0,,,,,,,,,,,,,,,,,,
1151,9780,4,0,,,,,,,,,,,,,,,,,,
1152,9792,1,0,,,,,,,,,,,,,,,,,,
1153,9995,6,0,,,,,,,,,,,,,,,,,,
1154,10169,1,0,,,,,,,,,,,,,,,,,,
1155,10363,2,0,,,,,,,,,,,,,,,,,,
1156,10526,7,0,,,,,,,,,,,,,,,,,,
1157,10535,2,0,,,,,,,,,,,,,,,,,,
1158,10543,7,0,,,,,,,,,,,,,,,,,,
1159,10703,1,0,,,,,,,,,,,,,,,,,,
1160,10725,6,0,,,,,,,,,,,,,,,,,,
1161,10750,3,0,,,,,,,,,,,,,,,,,,
1162,10773,1,0,,,,,,,,,,,,,,,,,,
1163,10798,1,0,,,,,,,,,,,,,,,,,,
1164,10936,8,0,,,,,,,,,,,,,,,,,,
1165,10953,1,0,,,,,,,,,,,,,,,,,,
1166,10995,2,0,,,,,,,,,,,,,,,,,,
1167,11117,2,0,,,,,,,,,,,,,,,,,,
1168,11119,8,0,,,,,,,,,,,,,,,,,,
1169,11125,8,0,,,,,,,,,,,,,,,,,,
1170,11127,1,0,,,,,,,,,,,,,,,,,,
1171,11136,8,0,,,,,,,,,,,,,,,,,,
1172,11137,4,0,,,,,,,,,,,,,,,,,,
1173,11143,8,0,,,,,,,,,,,,,,,,,,
1174,11144,7,0,,,,,,,,,,,,,,,,,,
1175,11358,5,0,,,,,,,,,,,,,,,,,,
1176,11533,6,0,,,,,,,,,,,,,,,,,,
1177,11540,6,0,,,,,,,,,,,,,,,,,,
1178,11541,4,0,,,,,,,,,,,,,,,,,,
1179,11548,6,0,,,,,,,,,,,,,,,,,,
1180,11553,2,0,,,,,,,,,,,,,,,,,,
1181,11555,4,0,,,,,,,,,,,,,,,,,,
1182,11700,5,0,,,,,,,,,,,,,,,,,,
1183,11701,7,0,,,,,,,,,,,,,,,,,,
1184,11733,3,0,,,,,,,,,,,,,,,,,,
1185,11735,3,0,,,,,,,,,,,,,,,,,,
1186,11915,2,0,,,,,,,,,,,,,,,,,,
1187,11945,1,0,,,,,,,,,,,,,,,,,,
1188,11962,8,0,,,,,,,,,,,,,,,,,,
1189,11988,6,0,,,,,,,,,,,,,,,,,,
1190,11993,2,0,,,,,,,,,,,,,,,,,,
1191,11997,2,0,,,,,,,,,,,,,,,,,,
1192,12107,1,0,,,,,,,,,,,,,,,,,,
1193,12115,5,0,,,,,,,,,,,,,,,,,,
1194,12150,5,0,,,,,,,,,,,,,,,,,,
1195,12308,4,0,,,,,,,,,,,,,,,,,,
1196,12311,8,0,,,,,,,,,,,,,,,,,,
1197,12318,3,0,,,,,,,,,,,,,,,,,,
1198,12346,2,0,,,,,,,,,,,,,,,,,,
1199,12507,3,0,,,,,,,,,,,,,,,,,,
1200,12519,8,0,,,,,,,,,,,,,,,,,,
1201,12530,6,0,,,,,,,,,,,,,,,,,,
1202,12531,6,0,,,,,,,,,,,,,,,,,,
1203,12532,1,0,,,,,,,,,,,,,,,,,,
1204,12548,8,0,,,,,,,,,,,,,,,,,,
1205,12705,2,0,,,,,,,,,,,,,,,,,,
1206,12708,4,0,,,,,,,,,,,,,,,,,,
