,IMG No.,Prediction,Actual Value,Right,Wrong,%,M1Right,M1Wrong,M1%,M2Right,M2Wrong,M2%,M3Right,M3Wrong,M3%,M1-3Right,M1-3Wrong,M1-3%,M4-7Right,M4-7Wrong,M4-7%
1024,5571,3,4,,,,,,,,,,,,,,,,,,
1025,5572,3,4,,,,,,,,,,,,,,,,,,
1026,5574,2,4,,,,,,,,,,,,,,,,,,
1027,5575,5,4,,,,,,,,,,,,,,,,,,
1028,5576,5,4,,,,,,,,,,,,,,,,,,
1029,5577,8,4,,,,,,,,,,,,,,,,,,
1030,5578,0,4,,,,,,,,,,,,,,,,,,
1031,5581,0,4,,,,,,,,,,,,,,,,,,
1032,5582,8,4,,,,,,,,,,,,,,,,,,
1033,5583,2,4,,,,,,,,,,,,,,,,,,
1034,5584,5,4,,,,,,,,,,,,,,,,,,
1035,5585,0,4,,,,,,,,,,,,,,,,,,
1036,5586,2,4,,,,,,,,,,,,,,,,,,
1037,5587,0,4,,,,,,,,,,,,,,,,,,
1038,5588,0,4,,,,,,,,,,,,,,,,,,
1039,5589,0,4,,,,,,,,,,,,,,,,,,
1040,5590,3,5,,,,,,,,,,,,,,,,,,
1041,5591,4,5,,,,,,,,,,,,,,,,,,
1042,5592,4,5,,,,,,,,,,,,,,,,,,
1043,5593,8,5,,,,,,,,,,,,,,,,,,
1044,5594,7,5,,,,,,,,,,,,,,,,,,
1045,5595,2,5,,,,,,,,,,,,,,,,,,
1046,5596,7,5,,,,,,,,,,,,,,,,,,
1047,5597,1,5,,,,,,,,,,,,,,,,,,
1048,5598,7,5,,,,,,,,,,,,,,,,,,
1049,5599,3,5,,,,,,,,,,,,,,,,,,
1050,5700,0,5,,,,,,,,,,,,,,,,,,
1051,5701,0,5,,,,,,,,,,,,,,,,,,
1052,5702,0,5,,,,,,,,,,,,,,,,,,
1053,5703,7,5,,,,,,,,,,,,,,,,,,
1054,5705,3,5,,,,,,,,,,,,,,,,,,
1055,5706,7,5,,,,,,,,,,,,,,,,,,
1056,5707,7,5,,,,,,,,,,,,,,,,,,
1057,5708,3,5,,,,,,,,,,,,,,,,,,
1058,5709,0,5,,,,,,,,,,,,,,,,,,
1059,5710,7,5,,,,,,,,,,,,,,,,,,
1060,5711,3,5,,,,,,,,,,,,,,,,,,
1061,5712,0,5,,,,,,,,,,,,,,,,,,
1062,5713,7,5,,,,,,,,,,,,,,,,,,
1063,5714,4,5,,,,,,,,,,,,,,,,,,
1064,5715,0,5,,,,,,,,,,,,,,,,,,
1065,5716,7,5,,,,,,,,,,,,,,,,,,
1066,5717,4,5,,,,,,,,,,,,,,,,,,
1067,5718,0,5,,,,,,,,,,,,,,,,,,
1068,5719,7,5,,,,,,,,,,,,,,,,,,
1069,5721,0,5,,,,,,,,,,,,,,,,,,
1070,5722,0,5,,,,,,,,,,,,,,,,,,
1071,5723,0,5,,,,,,,,,,,,,,,,,,
1072,5724,1,5,,,,,,,,,,,,,,,,,,
1073,5725,4,5,,,,,,,,,,,,,,,,,,
1074,5726,1,5,,,,,,,,,,,,,,,,,,
1075,5727,0,5,,,,,,,,,,,,,,,,,,
1076,5728,0,5,,,,,,,,,,,,,,,,,,
1077,5729,1,5,,,,,,,,,,,,,,,,,,
1078,5730,1,5,,,,,,,,,,,,,,,,,,
1079,5731,0,5,,,,,,,,,,,,,,,,,,
1080,5732,3,5,,,,,,,,,,,,,,,,,,
1081,5733,8,5,,,,,,,,,,,,,,,,,,
1082,5734,8,5,,,,,,,,,,,,,,,,,,
1083,5735,4,5,,,,,,,,,,,,,,,,,,
1084,5736,0,5,,,,,,,,,,,,,,,,,,
1085,5738,7,5,,,,,,,,,,,,,,,,,,
1086,5739,0,5,,,,,,,,,,,,,,,,,,
1087,5741,3,5,,,,,,,,,,,,,,,,,,
1088,5742,1,5,,,,,,,,,,,,,,,,,,
1089,5743,4,5,,,,,,,,,,,,,,,,,,
1090,5744,6,5,,,,,,,,,,,,,,,,,,
1091,5745,0,5,,,,,,,,,,,,,,,,,,
1092,5746,7,5,,,,,,,,,,,,,,,,,,
1093,5747,0,5,,,,,,,,,,,,,,,,,,
1094,5748,1,5,,,,,,,,,,,,,,,,,,
1095,5749,6,5,,,,,,,,,,,,,,,,,,
1096,5750,0,5,,,,,,,,,,,,,,,,,,
1097,5751,1,5,,,,,,,,,,,,,,,,,,
1098,5752,0,5,,,,,,,,,,,,,,,,,,
1099,5753,0,5,,,,,,,,,,,,,,,,,,
1100,5754,0,5,,,,,,,,,,,,,,,,,,
1101,5755,1,5,,,,,,,,,,,,,,,,,,
1102,5756,0,5,,,,,,,,,,,,,,,,,,
1103,5757,6,5,,,,,,,,,,,,,,,,,,
1104,5758,6,5,,,,,,,,,,,,,,,,,,
1105,5759,7,5,,,,,,,,,,,,,,,,,,
1106,5760,6,5,,,,,,,,,,,,,,,,,,
1107,5761,4,5,,,,,,,,,,,,,,,,,,
1108,5762,2,5,,,,,,,,,,,,,,,,,,
1109,5763,4,5,,,,,,,,,,,,,,,,,,
1110,5764,7,5,,,,,,,,,,,,,,,,,,
1111,5765,7,5,,,,,,,,,,,,,,,,,,
1112,5766,3,5,,,,,,,,,,,,,,,,,,
1113,5767,6,5,,,,,,,,,,,,,,,,,,
1114,5769,4,5,,,,,,,,,,,,,,,,,,
1115,5770,8,5,,,,,,,,,,,,,,,,,,
1116,5772,3,6,,,,,,,,,,,,,,,,,,
1117,5773,4,6,,,,,,,,,,,,,,,,,,
1118,5774,3,6,,,,,,,,,,,,,,,,,,
1119,5775,0,6,,,,,,,,,,,,,,,,,,
1120,5776,8,6,,,,,,,,,,,,,,,,,,
1121,5778,0,6,,,,,,,,,,,,,,,,,,
1122,5780,8,6,,,,,,,,,,,,,,,,,,
1123,5781,0,6,,,,,,,,,,,,,,,,,,
1124,5782,7,6,,,,,,,,,,,,,,,,,,
1125,5783,0,6,,,,,,,,,,,,,,,,,,
1126,5784,5,6,,,,,,,,,,,,,,,,,,
1127,5785,7,6,,,,,,,,,,,,,,,,,,
1128,5786,8,6,,,,,,,,,,,,,,,,,,
1129,5789,7,6,,,,,,,,,,,,,,,,,,
1130,5790,8,6,,,,,,,,,,,,,,,,,,
1131,5791,8,6,,,,,,,,,,,,,,,,,,
1132,5792,7,6,,,,,,,,,,,,,,,,,,
1133,5793,2,6,,,,,,,,,,,,,,,,,,
1134,5794,0,6,,,,,,,,,,,,,,,,,,
1135,5795,8,6,,,,,,,,,,,,,,,,,,
1136,5796,1,6,,,,,,,,,,,,,,,,,,
1137,5797,0,6,,,,,,,,,,,,,,,,,,
1138,5798,7,6,,,,,,,,,,,,,,,,,,
1139,5799,5,6,,,,,,,,,,,,,,,,,,
1140,5902,7,6,,,,,,,,,,,,,,,,,,
1141,5903,8,6,,,,,,,,,,,,,,,,,,
1142,5904,8,6,,,,,,,,,,,,,,,,,,
1143,5905,0,6,,,,,,,,,,,,,,,,,,
1144,5906,0,6,,,,,,,,,,,,,,,,,,
1145,5907,0,6,,,,,,,,,,,,,,,,,,
1146,5908,0,6,,,,,,,,,,,,,,,,,,
1147,5909,8,6,,,,,,,,,,,,,,,,,,
1148,5910,4,6,,,,,,,,,,,,,,,,,,
1149,5911,7,6,,,,,,,,,,,,,,,,,,
1150,5912,5,6,,,,,,,,,,,,,,,,,,
1151,5913,5,6,,,,,,,,,,,,,,,,,,
1152,5914,5,6,,,,,,,,,,,,,,,,,,
1153,5915,5,6,,,,,,,,,,,,,,,,,,
1154,5916,8,6,,,,,,,,,,,,,,,,,,
1155,5917,8,6,,,,,,,,,,,,,,,,,,
1156,5918,1,6,,,,,,,,,,,,,,,,,,
1157,5919,5,6,,,,,,,,,,,,,,,,,,
1158,5920,8,6,,,,,,,,,,,,,,,,,,
1159,5923,5,6,,,,,,,,,,,,,,,,,,
1160,5926,8,6,,,,,,,,,,,,,,,,,,
1161,5927,0,6,,,,,,,,,,,,,,,,,,
1162,5928,7,6,,,,,,,,,,,,,,,,,,
1163,5930,0,6,,,,,,,,,,,,,,,,,,
1164,5931,0,6,,,,,,,,,,,,,,,,,,
1165,5932,7,6,,,,,,,,,,,,,,,,,,
1166,5933,8,6,,,,,,,,,,,,,,,,,,
1167,5934,7,6,,,,,,,,,,,,,,,,,,
1168,5936,0,6,,,,,,,,,,,,,,,,,,
1169,5937,2,6,,,,,,,,,,,,,,,,,,
1170,5938,0,6,,,,,,,,,,,,,,,,,,
1171,5939,1,6,,,,,,,,,,,,,,,,,,
1172,5940,0,6,,,,,,,,,,,,,,,,,,
1173,5941,2,6,,,,,,,,,,,,,,,,,,
1174,5942,5,6,,,,,,,,,,,,,,,,,,
1175,5943,4,6,,,,,,,,,,,,,,,,,,
1176,5944,0,6,,,,,,,,,,,,,,,,,,
1177,5946,8,6,,,,,,,,,,,,,,,,,,
1178,5947,0,6,,,,,,,,,,,,,,,,,,
1179,5948,0,6,,,,,,,,,,,,,,,,,,
1180,5949,7,6,,,,,,,,,,,,,,,,,,
1181,5950,8,6,,,,,,,,,,,,,,,,,,
1182,5951,0,6,,,,,,,,,,,,,,,,,,
1183,5952,3,6,,,,,,,,,,,,,,,,,,
1184,5953,1,6,,,,,,,,,,,,,,,,,,
1185,5954,5,6,,,,,,,,,,,,,,,,,,
1186,5955,0,6,,,,,,,,,,,,,,,,,,
1187,5956,3,6,,,,,,,,,,,,,,,,,,
1188,5957,7,6,,,,,,,,,,,,,,,,,,
1189,5958,8,6,,,,,,,,,,,,,,,,,,
1190,5959,2,6,,,,,,,,,,,,,,,,,,
1191,5960,7,6,,,,,,,,,,,,,,,,,,
1192,5961,4,6,,,,,,,,,,,,,,,,,,
1193,5962,2,6,,,,,,,,,,,,,,,,,,
1194,5963,7,6,,,,,,,,,,,,,,,,,,
1195,5964,8,6,,,,,,,,,,,,,,,,,,
1196,5965,4,6,,,,,,,,,,,,,,,,,,
1197,5966,8,6,,,,,,,,,,,,,,,,,,
1198,5967,4,6,,,,,,,,,,,,,,,,,,
1199,5969,2,6,,,,,,,,,,,,,,,,,,
1200,5970,0,6,,,,,,,,,,,,,,,,,,
1201,5971,0,6,,,,,,,,,,,,,,,,,,
1202,5972,8,6,,,,,,,,,,,,,,,,,,
1203,5973,0,6,,,,,,,,,,,,,,,,,,
1204,5974,8,6,,,,,,,,,,,,,,,,,,
1205,5975,8,6,,,,,,,,,,,,,,,,,,
1206,5976,8,6,,,,,,,,,,,,,,,,,,
1207,5977,8,6,,,,,,,,,,,,,,,,,,
1208,5978,0,6,,,,,,,,,,,,,,,,,,
1209,5979,8,6,,,,,,,,,,,,,,,,,,
1210,5980,0,6,,,,,,,,,,,,,,,,,,
1211,5981,0,6,,,,,,,,,,,,,,,,,,
1212,5982,5,6,,,,,,,,,,,,,,,,,,
1213,5983,0,6,,,,,,,,,,,,,,,,,,
1214,5984,7,6,,,,,,,,,,,,,,,,,,
1215,5985,3,6,,,,,,,,,,,,,,,,,,
1216,5986,7,6,,,,,,,,,,,,,,,,,,
1217,5988,7,6,,,,,,,,,,,,,,,,,,
1218,5989,0,6,,,,,,,,,,,,,,,,,,
1219,5990,0,6,,,,,,,,,,,,,,,,,,
1220,5991,0,6,,,,,,,,,,,,,,,,,,
1221,5992,0,6,,,,,,,,,,,,,,,,,,
1222,5993,7,6,,,,,,,,,,,,,,,,,,
1223,5994,2,6,,,,,,,,,,,,,,,,,,
1224,5997,8,6,,,,,,,,,,,,,,,,,,
1225,5998,3,6,,,,,,,,,,,,,,,,,,
1226,5999,7,6,,,,,,,,,,,,,,,,,,
1227,6100,8,7,,,,,,,,,,,,,,,,,,
1228,6101,8,7,,,,,,,,,,,,,,,,,,
1229,6103,0,7,,,,,,,,,,,,,,,,,,
1230,6105,8,7,,,,,,,,,,,,,,,,,,
1231,6106,8,7,,,,,,,,,,,,,,,,,,
1232,6108,5,7,,,,,,,,,,,,,,,,,,
1233,6110,8,7,,,,,,,,,,,,,,,,,,
1234,6112,8,7,,,,,,,,,,,,,,,,,,
1235,6116,8,7,,,,,,,,,,,,,,,,,,
1236,6117,8,7,,,,,,,,,,,,,,,,,,
1237,6118,8,7,,,,,,,,,,,,,,,,,,
1238,6121,6,7,,,,,,,,,,,,,,,,,,
1239,6122,6,7,,,,,,,,,,,,,,,,,,
1240,6123,0,7,,,,,,,,,,,,,,,,,,
1241,6124,0,7,,,,,,,,,,,,,,,,,,
1242,6125,8,7,,,,,,,,,,,,,,,,,,
1243,6126,8,7,,,,,,,,,,,,,,,,,,
1244,6127,8,7,,,,,,,,,,,,,,,,,,
1245,6128,8,7,,,,,,,,,,,,,,,,,,
1246,6129,8,7,,,,,,,,,,,,,,,,,,
1247,6130,8,7,,,,,,,,,,,,,,,,,,
1248,6131,8,7,,,,,,,,,,,,,,,,,,
1249,6132,0,7,,,,,,,,,,,,,,,,,,
1250,6133,0,7,,,,,,,,,,,,,,,,,,
1251,6134,8,7,,,,,,,,,,,,,,,,,,
1252,6136,2,7,,,,,,,,,,,,,,,,,,
1253,6137,8,7,,,,,,,,,,,,,,,,,,
1254,6140,0,7,,,,,,,,,,,,,,,,,,
1255,6141,6,7,,,,,,,,,,,,,,,,,,
1256,6143,0,7,,,,,,,,,,,,,,,,,,
1257,6144,0,7,,,,,,,,,,,,,,,,,,
1258,6145,2,7,,,,,,,,,,,,,,,,,,
1259,6146,8,7,,,,,,,,,,,,,,,,,,
1260,6147,8,7,,,,,,,,,,,,,,,,,,
1261,6148,0,7,,,,,,,,,,,,,,,,,,
1262,6150,8,7,,,,,,,,,,,,,,,,,,
1263,6151,8,7,,,,,,,,,,,,,,,,,,
1264,6152,0,7,,,,,,,,,,,,,,,,,,
1265,6154,8,7,,,,,,,,,,,,,,,,,,
1266,6155,8,7,,,,,,,,,,,,,,,,,,
1267,6156,0,7,,,,,,,,,,,,,,,,,,
1268,6157,0,7,,,,,,,,,,,,,,,,,,
1269,6158,1,7,,,,,,,,,,,,,,,,,,
1270,6159,8,7,,,,,,,,,,,,,,,,,,
1271,6160,8,7,,,,,,,,,,,,,,,,,,
1272,6161,8,7,,,,,,,,,,,,,,,,,,
1273,6162,0,7,,,,,,,,,,,,,,,,,,
1274,6166,8,7,,,,,,,,,,,,,,,,,,
1275,6167,2,7,,,,,,,,,,,,,,,,,,
1276,6168,0,7,,,,,,,,,,,,,,,,,,
1277,6169,6,7,,,,,,,,,,,,,,,,,,
1278,6170,0,7,,,,,,,,,,,,,,,,,,
1279,6172,8,7,,,,,,,,,,,,,,,,,,
1280,6173,0,7,,,,,,,,,,,,,,,,,,
1281,6174,1,7,,,,,,,,,,,,,,,,,,
1282,6175,8,7,,,,,,,,,,,,,,,,,,
1283,6176,6,7,,,,,,,,,,,,,,,,,,
1284,6177,8,7,,,,,,,,,,,,,,,,,,
1285,6178,8,7,,,,,,,,,,,,,,,,,,
1286,6179,3,7,,,,,,,,,,,,,,,,,,
1287,6180,8,7,,,,,,,,,,,,,,,,,,
1288,6181,0,7,,,,,,,,,,,,,,,,,,
1289,6184,8,7,,,,,,,,,,,,,,,,,,
1290,6185,8,7,,,,,,,,,,,,,,,,,,
1291,6187,8,7,,,,,,,,,,,,,,,,,,
1292,6188,8,7,,,,,,,,,,,,,,,,,,
1293,6189,3,7,,,,,,,,,,,,,,,,,,
1294,6190,0,7,,,,,,,,,,,,,,,,,,
1295,6191,4,7,,,,,,,,,,,,,,,,,,
1296,6192,8,7,,,,,,,,,,,,,,,,,,
1297,6193,8,7,,,,,,,,,,,,,,,,,,
1298,6194,0,7,,,,,,,,,,,,,,,,,,
1299,6195,6,7,,,,,,,,,,,,,,,,,,
1300,6196,8,7,,,,,,,,,,,,,,,,,,
1301,6197,0,7,,,,,,,,,,,,,,,,,,
1302,6198,0,7,,,,,,,,,,,,,,,,,,
1303,6199,1,7,,,,,,,,,,,,,,,,,,
1304,6300,8,7,,,,,,,,,,,,,,,,,,
1305,6301,8,7,,,,,,,,,,,,,,,,,,
1306,6302,1,7,,,,,,,,,,,,,,,,,,
1307,6303,4,7,,,,,,,,,,,,,,,,,,
1308,6304,3,7,,,,,,,,,,,,,,,,,,
1309,6305,5,7,,,,,,,,,,,,,,,,,,
1310,6306,8,7,,,,,,,,,,,,,,,,,,
1311,6307,8,7,,,,,,,,,,,,,,,,,,
1312,6308,8,7,,,,,,,,,,,,,,,,,,
1313,6309,1,7,,,,,,,,,,,,,,,,,,
1314,6310,8,7,,,,,,,,,,,,,,,,,,
1315,6313,6,7,,,,,,,,,,,,,,,,,,
1316,6315,0,7,,,,,,,,,,,,,,,,,,
1317,6316,2,7,,,,,,,,,,,,,,,,,,
1318,6317,0,7,,,,,,,,,,,,,,,,,,
1319,6319,5,7,,,,,,,,,,,,,,,,,,
1320,6320,8,7,,,,,,,,,,,,,,,,,,
1321,6321,0,7,,,,,,,,,,,,,,,,,,
1322,6322,8,7,,,,,,,,,,,,,,,,,,
1323,6323,8,7,,,,,,,,,,,,,,,,,,
1324,6324,0,7,,,,,,,,,,,,,,,,,,
1325,6325,8,7,,,,,,,,,,,,,,,,,,
1326,6326,8,7,,,,,,,,,,,,,,,,,,
1327,6328,8,7,,,,,,,,,,,,,,,,,,
1328,6330,6,7,,,,,,,,,,,,,,,,,,
1329,6331,0,7,,,,,,,,,,,,,,,,,,
1330,6332,6,7,,,,,,,,,,,,,,,,,,
1331,6333,6,7,,,,,,,,,,,,,,,,,,
1332,6334,5,7,,,,,,,,,,,,,,,,,,
1333,6335,0,7,,,,,,,,,,,,,,,,,,
1334,6336,8,7,,,,,,,,,,,,,,,,,,
1335,6337,6,7,,,,,,,,,,,,,,,,,,
1336,6338,0,7,,,,,,,,,,,,,,,,,,
1337,6339,6,7,,,,,,,,,,,,,,,,,,
1338,6340,0,7,,,,,,,,,,,,,,,,,,
1339,6342,0,7,,,,,,,,,,,,,,,,,,
1340,6343,1,7,,,,,,,,,,,,,,,,,,
1341,6344,0,7,,,,,,,,,,,,,,,,,,
1342,6345,8,7,,,,,,,,,,,,,,,,,,
1343,6346,5,7,,,,,,,,,,,,,,,,,,
1344,6347,8,7,,,,,,,,,,,,,,,,,,
1345,6348,6,7,,,,,,,,,,,,,,,,,,
1346,6349,4,7,,,,,,,,,,,,,,,,,,
1347,6351,2,7,,,,,,,,,,,,,,,,,,
1348,6352,8,7,,,,,,,,,,,,,,,,,,
1349,6353,0,7,,,,,,,,,,,,,,,,,,
1350,6354,8,7,,,,,,,,,,,,,,,,,,
1351,6355,8,7,,,,,,,,,,,,,,,,,,
1352,6356,8,7,,,,,,,,,,,,,,,,,,
1353,6357,8,7,,,,,,,,,,,,,,,,,,
1354,6358,8,7,,,,,,,,,,,,,,,,,,
1355,6359,1,7,,,,,,,,,,,,,,,,,,
1356,6360,3,7,,,,,,,,,,,,,,,,,,
1357,6361,8,7,,,,,,,,,,,,,,,,,,
1358,6362,0,7,,,,,,,,,,,,,,,,,,
1359,6363,6,7,,,,,,,,,,,,,,,,,,
1360,6364,6,7,,,,,,,,,,,,,,,,,,
1361,6366,0,7,,,,,,,,,,,,,,,,,,
1362,6367,2,7,,,,,,,,,,,,,,,,,,
1363,6368,8,7,,,,,,,,,,,,,,,,,,
1364,6369,8,7,,,,,,,,,,,,,,,,,,
1365,6370,8,7,,,,,,,,,,,,,,,,,,
1366,6372,6,7,,,,,,,,,,,,,,,,,,
1367,6373,1,7,,,,,,,,,,,,,,,,,,
1368,6374,3,7,,,,,,,,,,,,,,,,,,
1369,6375,6,7,,,,,,,,,,,,,,,,,,
1370,6376,0,7,,,,,,,,,,,,,,,,,,
1371,6377,4,7,,,,,,,,,,,,,,,,,,
1372,6378,0,7,,,,,,,,,,,,,,,,,,
1373,6379,0,7,,,,,,,,,,,,,,,,,,
1374,6382,8,7,,,,,,,,,,,,,,,,,,
1375,6383,8,7,,,,,,,,,,,,,,,,,,
1376,6384,2,7,,,,,,,,,,,,,,,,,,
1377,6385,8,7,,,,,,,,,,,,,,,,,,
1378,6386,5,7,,,,,,,,,,,,,,,,,,
1379,6388,8,7,,,,,,,,,,,,,,,,,,
1380,6389,2,7,,,,,,,,,,,,,,,,,,
1381,6390,6,7,,,,,,,,,,,,,,,,,,
1382,6391,8,7,,,,,,,,,,,,,,,,,,
1383,6392,0,7,,,,,,,,,,,,,,,,,,
1384,6393,1,7,,,,,,,,,,,,,,,,,,
1385,6394,1,7,,,,,,,,,,,,,,,,,,
1386,6395,5,7,,,,,,,,,,,,,,,,,,
1387,6396,8,7,,,,,,,,,,,,,,,,,,
1388,6397,8,7,,,,,,,,,,,,,,,,,,
1389,6398,8,7,,,,,,,,,,,,,,,,,,
1390,6399,5,7,,,,,,,,,,,,,,,,,,
1391,6501,0,7,,,,,,,,,,,,,,,,,,
1392,6502,8,7,,,,,,,,,,,,,,,,,,
1393,6503,8,7,,,,,,,,,,,,,,,,,,
1394,6504,3,7,,,,,,,,,,,,,,,,,,
1395,6505,0,7,,,,,,,,,,,,,,,,,,
1396,6506,0,7,,,,,,,,,,,,,,,,,,
1397,6507,0,7,,,,,,,,,,,,,,,,,,
1398,6508,8,7,,,,,,,,,,,,,,,,,,
1399,6509,0,7,,,,,,,,,,,,,,,,,,
1400,6510,8,7,,,,,,,,,,,,,,,,,,
1401,6511,6,7,,,,,,,,,,,,,,,,,,
1402,6512,8,7,,,,,,,,,,,,,,,,,,
1403,6513,8,7,,,,,,,,,,,,,,,,,,
1404,6514,0,7,,,,,,,,,,,,,,,,,,
1405,6515,8,7,,,,,,,,,,,,,,,,,,
1406,6516,6,7,,,,,,,,,,,,,,,,,,
1407,6519,1,7,,,,,,,,,,,,,,,,,,
1408,6520,8,7,,,,,,,,,,,,,,,,,,
1409,6524,8,7,,,,,,,,,,,,,,,,,,
1410,6525,6,7,,,,,,,,,,,,,,,,,,
1411,6526,4,7,,,,,,,,,,,,,,,,,,
1412,6527,0,7,,,,,,,,,,,,,,,,,,
1413,6530,0,7,,,,,,,,,,,,,,,,,,
1414,6531,6,7,,,,,,,,,,,,,,,,,,
1415,6532,8,7,,,,,,,,,,,,,,,,,,
1416,6534,8,7,,,,,,,,,,,,,,,,,,
1417,6535,8,7,,,,,,,,,,,,,,,,,,
1418,6536,8,7,,,,,,,,,,,,,,,,,,
1419,6538,3,7,,,,,,,,,,,,,,,,,,
1420,6540,0,7,,,,,,,,,,,,,,,,,,
1421,6542,0,7,,,,,,,,,,,,,,,,,,
1422,6543,8,7,,,,,,,,,,,,,,,,,,
1423,6544,6,7,,,,,,,,,,,,,,,,,,
1424,6545,6,7,,,,,,,,,,,,,,,,,,
1425,6546,5,7,,,,,,,,,,,,,,,,,,
1426,6548,8,7,,,,,,,,,,,,,,,,,,
1427,6550,5,7,,,,,,,,,,,,,,,,,,
1428,6551,8,7,,,,,,,,,,,,,,,,,,
1429,6552,8,7,,,,,,,,,,,,,,,,,,
1430,6553,1,7,,,,,,,,,,,,,,,,,,
1431,6554,8,7,,,,,,,,,,,,,,,,,,
1432,6555,8,7,,,,,,,,,,,,,,,,,,
1433,6556,8,7,,,,,,,,,,,,,,,,,,
1434,6557,8,7,,,,,,,,,,,,,,,,,,
1435,6558,0,7,,,,,,,,,,,,,,,,,,
1436,6559,8,7,,,,,,,,,,,,,,,,,,
1437,6560,0,7,,,,,,,,,,,,,,,,,,
1438,6561,6,7,,,,,,,,,,,,,,,,,,
1439,6562,8,7,,,,,,,,,,,,,,,,,,
1440,6564,3,7,,,,,,,,,,,,,,,,,,
1441,6566,1,7,,,,,,,,,,,,,,,,,,
1442,6567,1,7,,,,,,,,,,,,,,,,,,
1443,6568,8,7,,,,,,,,,,,,,,,,,,
1444,6569,8,7,,,,,,,,,,,,,,,,,,
1445,6570,6,7,,,,,,,,,,,,,,,,,,
1446,6572,0,7,,,,,,,,,,,,,,,,,,
1447,6574,8,7,,,,,,,,,,,,,,,,,,
1448,6576,0,7,,,,,,,,,,,,,,,,,,
1449,6578,0,7,,,,,,,,,,,,,,,,,,
1450,6579,0,7,,,,,,,,,,,,,,,,,,
1451,6580,6,7,,,,,,,,,,,,,,,,,,
1452,6582,6,7,,,,,,,,,,,,,,,,,,
1453,6583,0,7,,,,,,,,,,,,,,,,,,
1454,6584,5,7,,,,,,,,,,,,,,,,,,
1455,6585,3,7,,,,,,,,,,,,,,,,,,
1456,6586,0,7,,,,,,,,,,,,,,,,,,
1457,6587,8,7,,,,,,,,,,,,,,,,,,
1458,6588,0,7,,,,,,,,,,,,,,,,,,
1459,6589,1,7,,,,,,,,,,,,,,,,,,
1460,6591,8,7,,,,,,,,,,,,,,,,,,
1461,6592,4,7,,,,,,,,,,,,,,,,,,
1462,6593,0,7,,,,,,,,,,,,,,,,,,
1463,6594,0,7,,,,,,,,,,,,,,,,,,
1464,6595,8,7,,,,,,,,,,,,,,,,,,
1465,6596,0,7,,,,,,,,,,,,,,,,,,
1466,6597,8,7,,,,,,,,,,,,,,,,,,
1467,6598,0,7,,,,,,,,,,,,,,,,,,
1468,6700,6,8,,,,,,,,,,,,,,,,,,
1469,6708,7,8,,,,,,,,,,,,,,,,,,
1470,6720,7,8,,,,,,,,,,,,,,,,,,
1471,6792,5,8,,,,,,,,,,,,,,,,,,
1472,6909,0,8,,,,,,,,,,,,,,,,,,
1473,6922,0,8,,,,,,,,,,,,,,,,,,
1474,6935,0,8,,,,,,,,,,,,,,,,,,
1475,7131,6,8,,,,,,,,,,,,,,,,,,
1476,7139,1,8,,,,,,,,,,,,,,,,,,
1477,7142,7,8,,,,,,,,,,,,,,,,,,
1478,7149,0,8,,,,,,,,,,,,,,,,,,
1479,7167,0,8,,,,,,,,,,,,,,,,,,
1480,7168,0,8,,,,,,,,,,,,,,,,,,
1481,7171,0,8,,,,,,,,,,,,,,,,,,
1482,7182,0,8,,,,,,,,,,,,,,,,,,
1483,7183,0,8,,,,,,,,,,,,,,,,,,
1484,7193,0,8,,,,,,,,,,,,,,,,,,
1485,7312,7,8,,,,,,,,,,,,,,,,,,
1486,7314,7,8,,,,,,,,,,,,,,,,,,
1487,7349,0,8,,,,,,,,,,,,,,,,,,
1488,7364,7,8,,,,,,,,,,,,,,,,,,
1489,7366,0,8,,,,,,,,,,,,,,,,,,
1490,7372,7,8,,,,,,,,,,,,,,,,,,
1491,7373,7,8,,,,,,,,,,,,,,,,,,
1492,7380,0,8,,,,,,,,,,,,,,,,,,
1493,7381,0,8,,,,,,,,,,,,,,,,,,
1494,7382,0,8,,,,,,,,,,,,,,,,,,
1495,7383,0,8,,,,,,,,,,,,,,,,,,
1496,7502,7,8,,,,,,,,,,,,,,,,,,
1497,7503,3,8,,,,,,,,,,,,,,,,,,
1498,7504,7,8,,,,,,,,,,,,,,,,,,
1499,7506,6,8,,,,,,,,,,,,,,,,,,
1500,7514,2,8,,,,,,,,,,,,,,,,,,
1501,7526,1,8,,,,,,,,,,,,,,,,,,
1502,7538,1,8,,,,,,,,,,,,,,,,,,
1503,7564,7,8,,,,,,,,,,,,,,,,,,
1504,7570,2,8,,,,,,,,,,,,,,,,,,
1505,7722,0,8,,,,,,,,,,,,,,,,,,
1506,7744,7,8,,,,,,,,,,,,,,,,,,
1507,7745,7,8,,,,,,,,,,,,,,,,,,
1508,7783,7,8,,,,,,,,,,,,,,,,,,
1509,7789,7,8,,,,,,,,,,,,,,,,,,
1510,7790,5,8,,,,,,,,,,,,,,,,,,
1511,7791,7,8,,,,,,,,,,,,,,,,,,
1512,7901,7,8,,,,,,,,,,,,,,,,,,
1513,7914,7,8,,,,,,,,,,,,,,,,,,
1514,7915,7,8,,,,,,,,,,,,,,,,,,
1515,7917,7,8,,,,,,,,,,,,,,,,,,
1516,7918,0,8,,,,,,,,,,,,,,,,,,
1517,7921,7,8,,,,,,,,,,,,,,,,,,
1518,7924,7,8,,,,,,,,,,,,,,,,,,
